,EUR,JPY,GBP,AUD,CHF,CAD,KRW,MXN,INR,BRL,EGP,MUR,KES,NGN,ZAR
31/05/2010,1.23055,91.245,1.45385,1.18126,1.15505,1.04505,1202.125,12.93,46.36499,1.82005,5.6605,33.25,79.89999,151.25,7.67495
01/06/2010,1.2227,91.00999,1.4647,1.20163,1.1565,1.0551,1216.5,12.97175,47.155,1.848,5.66385,33.34999,79.84999,151.875,7.74
02/06/2010,1.2251,92.185,1.46495,1.18857,1.15475,1.03885,1217,12.784,46.98499,1.818,5.6647,33.29999,80.04999,151.2,7.6545
03/06/2010,1.21575,92.66499,1.4612,1.18518,1.1567,1.03975,1199,12.782,46.65999,1.81965,5.665,33.04999,80.14999,151,7.7
04/06/2010,1.1976,91.91499,1.44625,1.21455,1.1629,1.06255,1201.7,12.959,46.88499,1.86475,5.665,33.04999,81.875,151.125,7.79225
07/06/2010,1.1915,91.34,1.4469,1.23541,1.1636,1.06095,1235.615,12.9675,47.09,1.8795,5.6745,33.45,82.01999,151.3,7.8175
08/06/2010,1.1975,91.53499,1.4472,1.20875,1.1521,1.0476,1233.995,12.875,46.855,1.8538,5.6745,33.29999,82,151.34,7.74725
09/06/2010,1.1986,91.28,1.4536,1.2078,1.14825,1.0447,1247.8,12.8718,47.015,1.85025,5.677,32.95,81.82999,151.27,7.8025
10/06/2010,1.2109,91.37,1.47045,1.17779,1.1428,1.0308,1250.9,12.695,46.77499,1.8025,5.67645,32.79999,80.89999,151.24,7.7025
11/06/2010,1.2113,91.64499,1.45445,1.17599,1.14925,1.03275,1246.15,12.6571,46.77499,1.8092,5.67645,32.75,80.84999,151.3,7.68
14/06/2010,1.22185,91.54999,1.4743,1.16604,1.1427,1.0342,1221.3,12.6901,46.495,1.8113,5.677,32.5,80.64999,151.15,7.6925
15/06/2010,1.2324,91.42,1.48025,1.15553,1.13345,1.0258,1229.5,12.5762,46.36499,1.78475,5.679,32.79999,80.77499,151.35,7.5731
16/06/2010,1.23075,91.42999,1.4729,1.15821,1.1315,1.02535,1211.5,12.59905,46.39499,1.78535,5.679,32.64999,80.64999,151.31,7.6027
17/06/2010,1.238,90.98999,1.48235,1.15181,1.1122,1.0279,1212.9,12.5888,46.22499,1.7808,5.681,32.51999,80.75,151.45,7.57
18/06/2010,1.2387,90.7,1.48285,1.14666,1.10845,1.02165,1206.66,12.549,46.03499,1.7713,5.681,32.75,80.59999,151.4,7.50525
21/06/2010,1.2308,91.00999,1.47485,1.14207,1.1125,1.02465,1177.05,12.5375,45.67499,1.77115,5.675,32.45,80.39999,151.25,7.5106
22/06/2010,1.2268,90.56,1.481,1.146,1.10755,1.02925,1184,12.6164,46.045,1.78815,5.678,32.54999,80.89999,151.25,7.576
23/06/2010,1.23155,89.855,1.4969,1.14416,1.10435,1.0395,1188,12.6475,46.17499,1.78735,5.679,32.14999,81,151.25,7.5305
24/06/2010,1.23335,89.55499,1.49295,1.15353,1.1022,1.0434,1189,12.7413,46.495,1.78225,5.683,32.25,81.48,151.23,7.6087
25/06/2010,1.2377,89.22499,1.50655,1.14299,1.093,1.03565,1215.75,12.65,46.075,1.7785,5.683,32.64999,81.75,150.87,7.625
28/06/2010,1.22785,89.36499,1.5102,1.14672,1.0871,1.0356,1203.85,12.7281,46.20499,1.78145,5.6879,32.54999,81.54999,150.7,7.5785
29/06/2010,1.2182,88.55499,1.50615,1.18092,1.08245,1.0549,1217.85,12.89,46.48499,1.81185,5.69525,31.95,81.75,150.28,7.67875
30/06/2010,1.2236,88.405,1.4949,1.19048,1.0775,1.0646,1223.25,12.9425,46.44499,1.80395,5.696,31.84999,81.75,150.2,7.6725
01/07/2010,1.25185,87.625,1.5175,1.18596,1.0595,1.05895,1228,13.0153,46.58499,1.7901,5.696,31.75,81.64999,149.7,7.739
02/07/2010,1.2563,87.765,1.52015,1.18814,1.0627,1.06275,1229.8,13.0863,46.58499,1.771,5.696,31.75,81.32999,150.2,7.7365
05/07/2010,1.25405,87.75499,1.5138,1.19069,1.06485,1.06365,1223.3,13.0605,46.77499,1.77505,5.693,31.89999,81.54999,149.85,7.7525
06/07/2010,1.26245,87.57999,1.5152,1.1724,1.0592,1.05345,1222.5,12.96685,46.76999,1.77915,5.6936,31.45,81.64999,149.75,7.66115
07/07/2010,1.26355,87.71999,1.51855,1.1568,1.05215,1.04755,1221.3,12.83745,47.01999,1.76575,5.694,31.39999,81.5,150.025,7.6255
08/07/2010,1.26935,88.40999,1.5164,1.13954,1.0498,1.0432,1209,12.7682,46.85699,1.76385,5.6975,31.14999,81.5,150.025,7.5715
09/07/2010,1.2637,88.60999,1.50645,1.13954,1.0577,1.03315,1198,12.775,46.66499,1.7585,5.6975,31.14999,81.42499,150.8,7.5987
12/07/2010,1.25895,88.64,1.5022,1.14181,1.0611,1.0369,1204.35,12.84,46.685,1.76075,5.697,31.2,81.78,150.5,7.61465
13/07/2010,1.2728,88.68999,1.5176,1.13225,1.0547,1.03075,1213,12.675,46.76999,1.75405,5.6967,31.14999,81.84999,150.35,7.5304
14/07/2010,1.2741,88.45999,1.5261,1.13065,1.0528,1.03185,1202.55,12.7185,46.70499,1.76315,5.697,31.14999,81.75,150.41,7.53
15/07/2010,1.2939,87.465,1.54565,1.13141,1.04145,1.03825,1202.5,12.77225,46.61499,1.7631,5.69645,31.14999,81.64999,150.5,7.5533
16/07/2010,1.2933,86.61499,1.52905,1.15075,1.0505,1.05775,1203.5,12.9358,46.72499,1.78295,5.69645,31.09999,81.54999,150.35,7.59665
19/07/2010,1.29405,86.73999,1.52245,1.15148,1.05515,1.05475,1214.95,12.8993,47.11499,1.7924,5.698,30.84999,81.64999,150.75,7.6505
20/07/2010,1.2886,87.50999,1.52695,1.1318,1.0526,1.04275,1207.4,12.7637,47.27499,1.77375,5.698,30.79999,81.79999,150.5,7.5613
21/07/2010,1.2757,87.08499,1.5166,1.13973,1.0506,1.049,1204.375,12.86705,47.16499,1.78075,5.699,31.14999,81.64999,150.3,7.54
22/07/2010,1.2891,86.92499,1.52545,1.11913,1.043,1.0373,1204,12.7665,47.125,1.75785,5.702,30.75,81.54999,150,7.4405
23/07/2010,1.2907,87.465,1.54365,1.11657,1.0546,1.03615,1198.875,12.731,46.91499,1.7732,5.702,30.64999,81.29999,150.125,7.44
26/07/2010,1.29945,86.89,1.54865,1.10773,1.0488,1.03185,1191.15,12.6742,47.05499,1.76225,5.70305,30.45,81.04999,150.25,7.3424
27/07/2010,1.2995,87.905,1.5591,1.10932,1.0606,1.03545,1182.95,12.6801,46.655,1.76865,5.7027,30.45,80.54999,150.35,7.3275
28/07/2010,1.2993,87.41499,1.5592,1.12252,1.0568,1.03845,1186,12.7148,46.75999,1.76585,5.703,30.04999,80.59999,150.25,7.3525
29/07/2010,1.30795,86.78,1.5611,1.11062,1.04145,1.0358,1186.35,12.721,46.53699,1.75995,5.701,30.25,80.14999,150.35,7.3296
30/07/2010,1.3048,86.46999,1.56845,1.10601,1.0417,1.02975,1182.75,12.6475,46.405,1.754,5.701,30.45,80.2,150.15,7.29715
02/08/2010,1.3182,86.50499,1.58935,1.09475,1.0389,1.0232,1173.5,12.57245,46.245,1.75115,5.69325,29.95,80.2,149.95,7.302
03/08/2010,1.3228,85.78999,1.5949,1.09571,1.0399,1.0237,1168.2,12.579,46.16499,1.75565,5.69125,29.75,79.95,150.05,7.2725
04/08/2010,1.316,86.31,1.58895,1.09004,1.0529,1.018,1167.5,12.5234,45.89,1.7517,5.68125,29.95,79.95,150.2,7.27
05/08/2010,1.3192,85.81,1.58945,1.09242,1.04595,1.017,1167.25,12.5625,46.08499,1.75255,5.675,29.84999,79.5,150.125,7.24725
06/08/2010,1.3285,85.50999,1.59475,1.08903,1.039,1.02765,1161.5,12.6922,45.98499,1.76,5.675,29.84999,79.29999,150.125,7.2259
09/08/2010,1.32345,85.92999,1.5902,1.09129,1.0486,1.0271,1160.5,12.6189,46.125,1.748,5.6715,29.75,79.39999,150.4,7.1895
10/08/2010,1.3178,85.42999,1.58545,1.09451,1.0483,1.03085,1168.75,12.59935,46.39999,1.75265,5.678,29.54999,79.64999,150.25,7.205
11/08/2010,1.2833,85.21999,1.5621,1.11582,1.0618,1.047,1182.5,12.7649,46.70499,1.77405,5.689,29.95,79.89999,150.5,7.31175
12/08/2010,1.2824,85.95,1.55685,1.11613,1.0503,1.0424,1186.5,12.7362,46.76999,1.7687,5.699,30.34999,80.375,150.5,7.3044
13/08/2010,1.27525,86.19499,1.55985,1.11995,1.05095,1.04245,1183.85,12.7375,46.625,1.7723,5.699,29.95,80.34999,150.25,7.3072
16/08/2010,1.28265,85.37,1.5663,1.11346,1.03925,1.0437,1187.25,12.66,46.79999,1.75695,5.701,30.54999,80.39999,150.6,7.285
17/08/2010,1.2881,85.53999,1.5589,1.10491,1.0429,1.03245,1176.2,12.5955,46.64499,1.7549,5.696,30.54999,80.37999,150.55,7.2692
18/08/2010,1.2857,85.43999,1.5602,1.11253,1.04245,1.02875,1174.15,12.6315,46.56,1.75155,5.69525,30.54999,80.59999,150.55,7.2725
19/08/2010,1.2821,85.355,1.55955,1.12026,1.032,1.04,1173.115,12.7082,46.5125,1.7569,5.6939,30.45,81,150.5,7.2895
20/08/2010,1.2708,85.62,1.55335,1.11838,1.0342,1.04775,1184.165,12.7752,46.61499,1.7562,5.6939,30.64999,81.14999,150.49,7.3227
23/08/2010,1.26585,85.07999,1.5511,1.12227,1.0407,1.0523,1182.315,12.9097,46.64499,1.77,5.698,30.75,81.14999,150.65,7.364
24/08/2010,1.2625,84.00999,1.5407,1.13359,1.0318,1.0611,1192.5,12.94505,46.905,1.7713,5.70405,31.14999,81.14999,150.77,7.36925
25/08/2010,1.2658,84.59,1.5462,1.13148,1.0305,1.0597,1197.115,12.997,46.905,1.76355,5.7035,31,80.95,150.75,7.33
26/08/2010,1.272,84.465,1.5532,1.12803,1.0239,1.0577,1191.065,13.0732,46.84499,1.76155,5.7043,31,80.81999,151.4,7.3125
27/08/2010,1.2765,85.215,1.55225,1.11228,1.02805,1.05125,1196.065,13.005,46.81,1.7493,5.7043,31,80.81999,151.3,7.3102
30/08/2010,1.2664,84.61499,1.5465,1.12089,1.02615,1.06035,1192.5,13.14835,46.91499,1.75895,5.70345,30.95,80.92,151.8,7.3525
31/08/2010,1.26865,84.17,1.5351,1.12252,1.0145,1.0643,1199,13.1985,47.06499,1.75505,5.7056,30.89999,81.02499,151.65,7.3795
01/09/2010,1.2812,84.435,1.54565,1.09727,1.0155,1.05015,1184.5,13.0655,46.67499,1.74495,5.70545,30.84999,80.54999,151.5,7.291
02/09/2010,1.2826,84.29999,1.5401,1.09763,1.0133,1.05315,1180,13.0351,46.72499,1.7256,5.7055,30.79999,80.625,151.25,7.23685
03/09/2010,1.2896,84.31,1.54475,1.09099,1.0168,1.03885,1174,12.9355,46.48499,1.7325,5.7055,30.75,80.75,150.75,7.1867
06/09/2010,1.28735,84.18999,1.53925,1.09021,1.0123,1.03555,1172.115,12.93945,46.53999,1.72695,5.702,30.84999,81,151.65,7.23245
07/09/2010,1.2683,83.81499,1.53625,1.09818,1.011,1.0482,1178,13.0592,46.83499,1.73405,5.7048,30.79999,81,151.34,7.27375
08/09/2010,1.2723,83.87999,1.54725,1.08808,1.0111,1.03675,1172.25,13.0438,46.49249,1.72555,5.7055,30.89999,81.2,151.75,7.2316
09/09/2010,1.26945,83.825,1.5429,1.08331,1.01495,1.03425,1167.715,13.0025,46.35999,1.7201,5.7055,30.75,81.14999,151.45,7.23
10/09/2010,1.268,84.17,1.53505,1.07921,1.01955,1.03715,1165.815,12.938,46.28499,1.7218,5.7055,30.79999,81,151.45,7.18425
13/09/2010,1.288,83.68999,1.5429,1.06855,1.008,1.02755,1160,12.86705,46.31,1.70975,5.706,31.2,80.89999,151.85,7.129
14/09/2010,1.2996,83.06999,1.55375,1.06423,0.9963,1.02755,1160.25,12.83145,46.26999,1.71,5.7059,31.2,80.89999,151.75,7.0873
15/09/2010,1.3005,85.745,1.5621,1.06547,1.0039,1.02595,1159.3,12.79525,46.2,1.7237,5.706,31,80.7,151.75,7.0998
16/09/2010,1.3076,85.77499,1.56215,1.06786,1.0158,1.0263,1162.8,12.7887,46.14499,1.7123,5.705,30.89999,80.45,151.95,7.151
17/09/2010,1.3048,85.855,1.56285,1.06809,1.01,1.03355,1160.965,12.7973,45.855,1.7217,5.705,30.89999,80.59999,151.95,7.14605
20/09/2010,1.30655,85.68999,1.5551,1.05502,1.0052,1.02815,1162.5,12.77045,45.70499,1.7328,5.73185,30.89999,80.84999,152.5,7.1362
21/09/2010,1.3252,85.10999,1.5611,1.04877,0.99695,1.0264,1160.5,12.7209,45.66499,1.7116,5.70375,30.84999,81.09999,153.2,7.05625
22/09/2010,1.34,84.53499,1.5661,1.04542,0.9867,1.03015,1150.115,12.6419,45.58499,1.7187,5.70245,30.7,80.875,153.25,7.04025
23/09/2010,1.33115,84.37,1.56755,1.05396,0.9856,1.0333,1151.365,12.6359,45.47499,1.7228,5.7025,30.5,81.04999,153.675,7.072
24/09/2010,1.3491,84.20499,1.58215,1.0427,0.9831,1.02435,1155.165,12.535,45.10999,1.70885,5.7025,30.39999,80.84999,153.6,7.019
27/09/2010,1.34565,84.28,1.5829,1.04064,0.9855,1.02925,1146.5,12.5795,45.00999,1.7099,5.698,30.2,80.79999,155.25,7.0146
28/09/2010,1.35815,83.89,1.57995,1.03375,0.9765,1.03025,1146,12.48625,44.98999,1.708,5.69905,30.2,80.84999,154.375,6.95
29/09/2010,1.3629,83.7,1.57885,1.03242,0.97675,1.0324,1139.5,12.53825,44.715,1.7005,5.699,30.2,80.7,154.3,6.972
30/09/2010,1.3633,83.465,1.5713,1.03434,0.9823,1.02905,1140.25,12.6072,44.56999,1.6876,5.693,30,80.75,154.35,6.97
01/10/2010,1.3792,83.215,1.58175,1.02896,0.9737,1.02015,1131,12.5255,44.375,1.6897,5.693,29.89999,80.79999,154.55,6.93095
04/10/2010,1.3682,83.35999,1.58235,1.03327,0.97165,1.0232,1122.5,12.59945,44.57999,1.6977,5.696,29.89999,80.79999,154.275,6.995
05/10/2010,1.38335,83.21999,1.58855,1.02955,0.9665,1.01595,1123.5,12.4765,44.465,1.6636,5.696,29.89999,80.79999,152.2,6.9
06/10/2010,1.39365,82.92499,1.5894,1.02297,0.96115,1.0113,1118.365,12.47595,44.22499,1.67815,5.696,29.84999,80.64999,151.43,6.8572
07/10/2010,1.39265,82.34999,1.5878,1.01807,0.966,1.01725,1116.5,12.543,44.2,1.68115,5.695,29.79999,80.5,151.43,6.885
08/10/2010,1.3943,81.92499,1.59655,1.01528,0.9626,1.01085,1121.5,12.4055,44.41499,1.66555,5.695,29.7,80.34999,151.25,6.83995
11/10/2010,1.38745,82.09,1.588,1.01693,0.9651,1.0141,1117.65,12.46075,44.405,1.6706,5.6942,30.2,80.5,152.25,6.8673
12/10/2010,1.39255,81.76999,1.58075,1.01394,0.9569,1.01,1131.125,12.406,44.515,1.6707,5.703,29.89999,80.75,152.02,6.8545
13/10/2010,1.3963,81.78499,1.5898,1.00985,0.9584,1.0034,1119.5,12.3882,44.36499,1.6522,5.70135,29.89999,80.64999,152.15,6.816
14/10/2010,1.4081,81.45,1.60095,1.00558,0.9532,1.00415,1112.5,12.4076,44.105,1.65975,5.7,29.89999,80.45,152.25,6.78
15/10/2010,1.3979,81.45499,1.59925,1.00934,0.9591,1.00995,1111.25,12.43455,44.075,1.6656,5.7,29.89999,80.5,152.22,6.84025
18/10/2010,1.39475,81.245,1.59,1.01015,0.95885,1.0175,1117.5,12.4032,44.265,1.6725,5.714,29.45,80.75,152.65,6.8723
19/10/2010,1.3735,81.58499,1.57155,1.03172,0.9713,1.03255,1127.55,12.5232,44.355,1.68235,5.73625,29.75,80.75,152.5,6.9675
20/10/2010,1.3967,81.12999,1.5847,1.01332,0.96185,1.02155,1122.5,12.3974,44.25499,1.6762,5.7595,29.79999,80.7,152.43,6.9462
21/10/2010,1.39205,81.34999,1.5708,1.02239,0.9678,1.02655,1129.25,12.3813,44.31,1.6969,5.7596,29.7,81,152,6.98
22/10/2010,1.3952,81.37,1.56855,1.01755,0.977,1.02595,1126.3,12.34195,44.515,1.7059,5.759,29.7,80.79999,151.725,6.93375
25/10/2010,1.3966,80.79999,1.5733,1.00873,0.9711,1.0192,1115.85,12.3582,44.355,1.6958,5.768,29.7,80.59999,151.5,6.9269
26/10/2010,1.38605,81.42,1.5842,1.01456,0.9845,1.02385,1125.5,12.402,44.43999,1.7033,5.77305,29.7,80.75,150.4,6.9463
27/10/2010,1.37695,81.70499,1.5774,1.02859,0.9905,1.0278,1132.5,12.4675,44.45,1.7203,5.775,29.79999,80.84999,150.375,7.074
28/10/2010,1.3932,81.00499,1.5943,1.0214,0.98315,1.0209,1123.75,12.3708,44.39,1.7045,5.77475,29.64999,80.54999,150,6.9973
29/10/2010,1.395,80.39499,1.60405,1.01662,0.9822,1.01885,1124.5,12.3469,44.325,1.7012,5.77475,29.5,80.64999,150.8,6.99895
01/11/2010,1.3891,80.5,1.60375,1.01281,0.992,1.016,1118.59,12.334,44.46999,1.7038,5.77575,29.59999,80.7,150.25,6.9806
02/11/2010,1.40395,80.62999,1.60445,1.00035,0.9784,1.0085,1111.5,12.2883,44.37,1.70395,5.778,29.7,80.39999,150.25,6.892
03/11/2010,1.4145,81.06,1.6098,0.99428,0.97035,1.00495,1108.64,12.249,44.355,1.6899,5.77775,29.45,80.64999,150.32,6.865
04/11/2010,1.42005,80.73,1.62655,0.98595,0.9592,1.00255,1107.515,12.23235,44,1.67,5.716,29.45,80.09999,150.35,6.8038
05/11/2010,1.4034,81.26999,1.61795,0.98401,0.9616,1.00045,1108.1,12.2045,43.92499,1.67855,5.716,29.5,80.09999,150.63,6.7755
08/11/2010,1.39215,81.16499,1.614,0.98692,0.9661,1.0035,1116,12.2312,44.34999,1.7003,5.725,29.23,80.54999,150.55,6.87
09/11/2010,1.37785,81.78499,1.5987,0.99681,0.96775,1.00725,1117,12.30305,44.34999,1.7007,5.747,29.25,80.39999,150.23,6.877
10/11/2010,1.37845,82.30499,1.61235,0.99409,0.9712,1.00025,1110.6,12.2268,44.29999,1.7076,5.7535,29.64999,80.59999,150.45,6.88415
11/11/2010,1.3658,82.53,1.6116,1.00246,0.97545,1.0031,1111.5,12.26275,44.52499,1.7158,5.751,29.89999,80.64999,150.55,6.93975
12/11/2010,1.36935,82.50999,1.61355,1.01353,0.9808,1.00915,1127.45,12.3575,44.78499,1.7219,5.751,29.64999,80.5,150.75,6.9665
15/11/2010,1.35855,83.14999,1.60625,1.01533,0.98485,1.0094,1135.5,12.2825,45.20999,1.72185,5.751,30.29999,80.45,150.75,6.9884
16/11/2010,1.3493,83.26999,1.58895,1.02359,0.9961,1.0213,1130.8,12.4213,45.31999,1.7403,5.751,30.09999,80.34999,150.75,7.0416
17/11/2010,1.3519,83.25,1.5896,1.02192,0.99265,1.0254,1142.5,12.3813,45.11499,1.7264,5.751,30.29999,80.14999,150.875,7.01875
18/11/2010,1.36455,83.50499,1.60465,1.01066,0.9957,1.02045,1130.9,12.274,45.25999,1.7115,5.751,30.14999,80.2,150.3,6.97
19/11/2010,1.36865,83.465,1.5986,1.01374,0.99115,1.01795,1132.15,12.2725,45.27499,1.7154,5.751,30.09999,80.09999,150.34,6.99
22/11/2010,1.36255,83.28499,1.59595,1.01117,0.98985,1.0185,1127,12.3035,45.465,1.7213,5.75,30.09999,80.25,150.57,7.00075
23/11/2010,1.33725,83.185,1.578,1.02801,0.9972,1.0234,1164.5,12.47625,45.56499,1.7357,5.75675,30,80.04999,150.48,7.11145
24/11/2010,1.3332,83.56,1.57785,1.01797,0.99635,1.0111,1147.95,12.37075,45.715,1.721,5.771,30.25,80.34999,150.8,7.0775
25/11/2010,1.33635,83.58499,1.57615,1.01994,1.0006,1.0098,1142.15,12.3876,45.56499,1.7211,5.7752,30.25,80.39999,150.52,7.0348
26/11/2010,1.3243,84.11499,1.55935,1.03664,1.00285,1.02035,1155.95,12.4995,45.825,1.7269,5.7752,30.29999,80.7,150.75,7.143
29/11/2010,1.31205,84.23499,1.5575,1.03815,0.9997,1.018,1165.5,12.4999,45.825,1.7183,5.787,30.5,80.84999,150.75,7.114
30/11/2010,1.298,83.68999,1.55525,1.04411,1.0043,1.02655,1158,12.49255,45.79999,1.715,5.79,30.5,81.04999,150.85,7.1088
01/12/2010,1.3143,84.2,1.56295,1.03183,1.00235,1.0168,1150,12.4125,45.295,1.70525,5.787,30.7,80.75,151.05,7.0226
02/12/2010,1.3227,83.875,1.56055,1.02491,0.9925,1.0038,1150,12.3248,45.14999,1.696,5.787,30.7,80.54999,151.15,6.8975
03/12/2010,1.34145,82.64,1.57785,1.00745,0.97525,1.0038,1137.75,12.3352,44.91499,1.6875,5.787,30.7,80.54999,151.2,6.8558
06/12/2010,1.33055,82.65999,1.5711,1.0101,0.9818,1.0051,1138.45,12.35835,44.825,1.6749,5.782,31,80.54999,151.5,6.91
07/12/2010,1.3264,83.495,1.57615,1.01631,0.98805,1.01195,1132.5,12.4857,44.82999,1.682,5.782,30.25,80.39999,151.2,6.9183
08/12/2010,1.3259,84.03499,1.58045,1.02176,0.98665,1.0112,1143,12.407,45.01999,1.6898,5.788,30.7,80.45,151.9,6.918
09/12/2010,1.32445,83.68999,1.57705,1.01579,0.9833,1.0105,1139,12.4807,45.14999,1.70945,5.7897,30.7,80.64999,151.8,6.87
10/12/2010,1.3234,83.935,1.58175,1.01466,0.98025,1.0098,1143.5,12.4545,44.98,1.7066,5.7897,30.7,80.5,151.83,6.8638
13/12/2010,1.3391,83.41499,1.58575,1.00477,0.9681,1.0082,1145.9,12.409,45.19249,1.6935,5.799,30.25,80.64999,152.25,6.84115
14/12/2010,1.33845,83.63499,1.57875,1.0008,0.9596,1.00675,1139.25,12.3939,44.92999,1.6971,5.794,30.25,80.5,152.43,6.835
15/12/2010,1.3213,84.26999,1.55395,1.01461,0.9679,1.00415,1155.25,12.4591,45.3575,1.70955,5.796,30.29999,80.45,153.55,6.86235
16/12/2010,1.32385,84.04999,1.56355,1.01117,0.96455,1.00575,1155.25,12.4087,45.45499,1.7031,5.79675,30.25,80.62,154.8,6.8392
17/12/2010,1.31825,83.97499,1.55355,1.01128,0.97005,1.0134,1156.05,12.4007,45.17499,1.7138,5.79675,30.25,80.5,154.75,6.8655
20/12/2010,1.3121,83.73999,1.55115,1.00624,0.9655,1.01725,1155.1,12.414,45.355,1.7062,5.804,30.62,80.5,154.95,6.8421
21/12/2010,1.3096,83.75499,1.54655,1.00291,0.959,1.01735,1156.15,12.3649,45.20999,1.6952,5.806,30.5,80.64999,154.35,6.82325
22/12/2010,1.31,83.55499,1.53865,0.9999,0.9522,1.01355,1154.3,12.3082,45.03,1.6999,5.807,30.54999,80.59999,152.9,6.80675
23/12/2010,1.312,82.93999,1.5428,0.99547,0.9588,1.0095,1152.3,12.3545,45.075,1.6903,5.807,31,80.64999,152.5,6.7594
24/12/2010,1.3118,82.88499,1.54435,0.99522,0.9629,1.00785,1150.95,12.3653,45.03,1.6909,5.807,30.59999,80.7,153.78,6.738
27/12/2010,1.31605,82.81499,1.542,0.99503,0.9598,1.007,1149.1,12.38035,45.12999,1.6856,5.807,30.59999,80.75,153.78,6.7385
28/12/2010,1.312,82.47499,1.53835,0.99054,0.95215,1.0011,1144.5,12.40315,44.97499,1.6912,5.807,30.45,80.7,153.78,6.6891
29/12/2010,1.3224,81.67,1.54995,0.98285,0.94615,1.0006,1146.5,12.3655,44.95,1.67695,5.805,30.39999,80.75,153.7,6.64445
30/12/2010,1.3283,81.54999,1.54215,0.98319,0.93555,0.99985,1130.95,12.3936,44.82999,1.66,5.805,30.39999,80.75,152.15,6.6128
31/12/2010,1.33795,81.17499,1.56015,0.97871,0.934,0.997,1121.25,12.3575,44.71249,1.65955,5.805,30.29999,80.75,152,6.6195
03/01/2011,1.3354,81.73,1.54815,0.98382,0.93395,0.9934,1124.65,12.2639,44.625,1.647,5.801,30.79999,80.89999,152.15,6.627
04/01/2011,1.33035,82.03999,1.5586,0.99428,0.9485,0.99895,1125.5,12.2283,44.92,1.661,5.792,30.34999,81.04999,152.35,6.6712
05/01/2011,1.31515,83.28499,1.5512,1.00035,0.96625,0.9963,1123.5,12.1895,45.325,1.6737,5.79595,30.29999,81,152.5,6.6925
06/01/2011,1.30015,83.34499,1.5466,1.00593,0.9656,0.9969,1123.2,12.2295,45.355,1.6856,5.79995,30.45,81.25,152.5,6.7983
07/01/2011,1.2919,83.03999,1.55585,1.00351,0.9672,0.99135,1122.2,12.23595,45.355,1.6832,5.79995,30.54999,81.14999,152.25,6.8058
10/01/2011,1.2944,82.77499,1.55715,1.00412,0.96795,0.993,1127.5,12.22335,45.34999,1.6888,5.802,30.54999,81.29999,152.85,6.8162
11/01/2011,1.2978,83.22499,1.56145,1.01307,0.97355,0.99015,1126,12.144,45.155,1.6834,5.8029,30.59999,81.25,152.45,6.8742
12/01/2011,1.3137,82.95,1.577,1.00397,0.96625,0.986,1111.5,12.07485,45.01999,1.6731,5.799,30.59999,81.04999,153,6.8343
13/01/2011,1.33545,82.81,1.58365,1.00336,0.9645,0.989,1112.5,12.13135,45.13499,1.6726,5.79895,30.59999,80.76999,153.975,6.8335
14/01/2011,1.33765,82.95,1.58625,1.01056,0.9642,0.98955,1115.05,12.0395,45.36499,1.6856,5.79895,30.5,80.84999,153.25,6.9315
17/01/2011,1.3294,82.73,1.58915,1.00588,0.9649,0.987,1115.5,11.98075,45.465,1.6801,5.82525,30.34999,81.04999,153.63,6.89
18/01/2011,1.3381,82.62,1.59565,1.00226,0.96385,0.9923,1113,12.023,45.44499,1.6742,5.823,30.25,80.89999,152.325,6.9125
19/01/2011,1.3469,82.06499,1.59935,0.9993,0.9553,0.9957,1112.6,12.084,45.32999,1.6705,5.81,30,80.89999,152.3,6.99385
20/01/2011,1.3478,82.98999,1.59125,1.01179,0.9669,0.9968,1124.5,12.0669,45.685,1.6738,5.8089,30.29999,81,152.57,7.087
21/01/2011,1.3618,82.59,1.60025,1.01087,0.95885,0.994,1118.5,12.0625,45.62999,1.6764,5.8089,29.95,81,152.75,7.05925
24/01/2011,1.36435,82.48,1.59965,1.0018,0.949,0.9937,1118.5,12.045,45.46999,1.67125,5.818,29.89999,80.89999,152.55,7.00265
25/01/2011,1.369,82.20499,1.58235,1.0022,0.9422,0.9966,1121,12.0873,45.70999,1.67175,5.818,29.59999,81,152.15,7.0578
26/01/2011,1.3698,82.28499,1.59015,1.00135,0.94335,0.99525,1116.5,12.00495,45.47499,1.6678,5.833,29.89999,81,152,7.07075
27/01/2011,1.3727,82.86499,1.59235,1.00827,0.94575,0.9932,1114.45,12.0358,45.50999,1.6762,5.8575,29.5,81,151.95,7.062
28/01/2011,1.36135,82.125,1.58625,1.00659,0.9421,1.0003,1115.95,12.1995,45.92,1.6823,5.8575,29.39999,81,152.11,7.1775
31/01/2011,1.3686,82.07999,1.6015,1.00331,0.94415,1.00125,1119.875,12.1162,45.825,1.6675,5.8575,29.25,81.04999,152.15,7.1905
01/02/2011,1.38345,81.33499,1.6147,0.98814,0.93515,0.99045,1113.95,12.0008,45.45,1.6648,5.8575,29.59999,81.25,152.45,7.12635
02/02/2011,1.3805,81.575,1.61865,0.99182,0.9404,0.9879,1113.95,12.0195,45.56999,1.6681,5.8575,29.39999,81,152.2,7.1669
03/02/2011,1.36325,81.61499,1.61385,0.98459,0.94565,0.991,1113.95,12.0093,45.56499,1.6683,5.8575,29.2,81.2,152.875,7.267
04/02/2011,1.3586,82.17999,1.61015,0.98678,0.95555,0.98785,1113.95,11.9765,45.575,1.6735,5.8575,29.39999,81.25,152.35,7.2323
